game_id,competition_id,competition_type,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,aggregate,home_club_position,away_club_position,club_home_name,club_away_name,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url
2451571,IT1,domestic_league,2013,22. Matchday,2014-04-02,12,130,4,2,4:2,2,8,As Rom,Parma Calcio 1913,Rudi Garcia,Roberto Donadoni,Olimpico di Roma,39473,Andrea De Marco,https://www.transfermarkt.co.uk/as-roma_parma-fc/index/spielbericht/2451571
2359386,IT1,domestic_league,2013,19. Matchday,2014-01-11,1025,398,0,0,0:0,18,9,Fc Bologna,Lazio Rom,Davide Ballardini,Edoardo Reja,Stadio Renato Dall’Ara,16243,Domenico Celi,https://www.transfermarkt.co.uk/bologna-fc-1909_ss-lazio/index/spielbericht/2359386
2359390,IT1,domestic_league,2013,19. Matchday,2014-01-11,1210,130,0,3,0:3,19,8,As Livorno,Parma Calcio 1913,Davide Nicola,Roberto Donadoni,Armando Picchi,9039,Massimiliano Irrati,https://www.transfermarkt.co.uk/as-livorno_parma-fc/index/spielbericht/2359390
2359387,IT1,domestic_league,2013,19. Matchday,2014-01-12,1390,506,1,4,1:4,14,1,Cagliari Calcio,Juventus Turin,Diego López,Antonio Conte,Sant'Elia,5000,Marco Guida,https://www.transfermarkt.co.uk/cagliari-calcio_juventus-fc/index/spielbericht/2359387
2359380,IT1,domestic_league,2013,18. Matchday,2014-01-06,398,46,1,0,1:0,10,6,Lazio Rom,Inter Mailand,Edoardo Reja,Walter Mazzarri,Olimpico di Roma,36818,Antonio Damato,https://www.transfermarkt.co.uk/ss-lazio_fc-internazionale/index/spielbericht/2359380
2359383,IT1,domestic_league,2013,18. Matchday,2014-01-06,130,416,3,1,3:1,8,7,Parma Calcio 1913,Fc Turin,Roberto Donadoni,Gian Piero Ventura,Ennio Tardini,12367,Carmine Russo,https://www.transfermarkt.co.uk/parma-fc_torino-fc/index/spielbericht/2359383
2359398,IT1,domestic_league,2013,20. Matchday,2014-01-19,252,46,1,0,1:0,10,5,Genua Cfc,Inter Mailand,Gian Piero Gasperini,Walter Mazzarri,Luigi Ferraris,20274,Nicola Rizzoli,https://www.transfermarkt.co.uk/genoa-cfc_fc-internazionale/index/spielbericht/2359398
2359378,IT1,domestic_league,2013,18. Matchday,2014-01-06,252,6574,2,0,2:0,9,18,Genua Cfc,Us Sassuolo,Gian Piero Gasperini,Eusebio Di Francesco,Luigi Ferraris,18431,Gianluca Rocchi,https://www.transfermarkt.co.uk/genoa-cfc_us-sassuolo/index/spielbericht/2359378
2359375,IT1,domestic_league,2013,18. Matchday,2014-01-06,1627,1025,2,0,2:0,20,17,Catania Calcio,Fc Bologna,Luigi De Canio,Stefano Pioli,Cibali - Angelo Massimino,16532,Daniele Orsato,https://www.transfermarkt.co.uk/calcio-catania_bologna-fc-1909/index/spielbericht/2359375
2359382,IT1,domestic_league,2013,18. Matchday,2014-01-06,6195,1038,2,0,2:0,3,14,Ssc Neapel,Sampdoria Genua,Rafael Benítez,Siniša Mihajlović,Stadio Diego Armando Maradona,56225,Luca Banti,https://www.transfermarkt.co.uk/ssc-napoli_uc-sampdoria/index/spielbericht/2359382
2359405,IT1,domestic_league,2013,21. Matchday,2014-01-26,416,800,1,0,1:0,6,12,Fc Turin,Atalanta Bergamo,Gian Piero Ventura,Stefano Colantuono,Stadio Olimpico Grande Torino,15187,Paolo Tagliavento,https://www.transfermarkt.co.uk/torino-fc_atalanta-bc/index/spielbericht/2359405
2359377,IT1,domestic_league,2013,18. Matchday,2014-01-05,430,1210,1,0,1:0,4,19,Ac Florenz,As Livorno,Vincenzo Montella,Davide Nicola,Artemio Franchi,32106,Paolo Tagliavento,https://www.transfermarkt.co.uk/acf-fiorentina_as-livorno/index/spielbericht/2359377
2359376,IT1,domestic_league,2013,18. Matchday,2014-01-05,862,1390,0,0,0:0,16,12,Chievo Verona,Cagliari Calcio,Eugenio Corini,Diego López,Marcantonio Bentegodi,9000,Mauro Bergonzi,https://www.transfermarkt.co.uk/chievo-verona_cagliari-calcio/index/spielbericht/2359376
2359394,IT1,domestic_league,2013,19. Matchday,2014-01-12,416,430,0,0,0:0,7,4,Fc Turin,Ac Florenz,Gian Piero Ventura,Vincenzo Montella,Stadio Olimpico Grande Torino,21258,Paolo Valeri,https://www.transfermarkt.co.uk/torino-fc_acf-fiorentina/index/spielbericht/2359394
2359374,IT1,domestic_league,2013,17. Matchday,2013-12-22,416,862,4,1,4:1,7,16,Fc Turin,Chievo Verona,Gian Piero Ventura,Eugenio Corini,Stadio Olimpico Grande Torino,18513,Andrea De Marco,https://www.transfermarkt.co.uk/torino-fc_chievo-verona/index/spielbericht/2359374
2359384,IT1,domestic_league,2013,18. Matchday,2014-01-06,410,276,1,3,1:3,13,5,Udinese Calcio,Hellas Verona,Francesco Guidolin,Andrea Mandorlini,Dacia Arena,13826,Angelo Cervellera,https://www.transfermarkt.co.uk/udinese-calcio_hellas-verona/index/spielbericht/2359384
2359373,IT1,domestic_league,2013,17. Matchday,2013-12-22,6574,430,0,1,0:1,18,4,Us Sassuolo,Ac Florenz,Eusebio Di Francesco,Vincenzo Montella,Mapei Stadium - Città del Tricolore,14845,Marco Guida,https://www.transfermarkt.co.uk/us-sassuolo_acf-fiorentina/index/spielbericht/2359373
2359371,IT1,domestic_league,2013,17. Matchday,2013-12-22,12,1627,4,0,4:0,2,20,As Rom,Catania Calcio,Rudi Garcia,Luigi De Canio,Olimpico di Roma,40599,Andrea Gervasoni,https://www.transfermarkt.co.uk/as-roma_calcio-catania/index/spielbericht/2359371
2359369,IT1,domestic_league,2013,17. Matchday,2013-12-22,46,5,1,0,1:0,5,13,Inter Mailand,Ac Mailand,Walter Mazzarri,Massimiliano Allegri,Giuseppe Meazza,79311,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/fc-internazionale_ac-milan/index/spielbericht/2359369
2359424,IT1,domestic_league,2013,22. Matchday,2014-02-01,1025,410,0,2,0:2,17,15,Fc Bologna,Udinese Calcio,Davide Ballardini,Francesco Guidolin,Stadio Renato Dall’Ara,15227,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/bologna-fc-1909_udinese-calcio/index/spielbericht/2359424
2359381,IT1,domestic_league,2013,18. Matchday,2014-01-06,5,800,3,0,3:0,11,15,Ac Mailand,Atalanta Bergamo,Massimiliano Allegri,Stefano Colantuono,Giuseppe Meazza,34187,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/ac-milan_atalanta-bc/index/spielbericht/2359381
2359368,IT1,domestic_league,2013,17. Matchday,2013-12-22,276,398,4,1,4:1,6,10,Hellas Verona,Lazio Rom,Andrea Mandorlini,Vladimir Petkovic,Marcantonio Bentegodi,19300,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/hellas-verona_ss-lazio/index/spielbericht/2359368
2359396,IT1,domestic_league,2013,20. Matchday,2014-01-19,1627,430,0,3,0:3,20,4,Catania Calcio,Ac Florenz,Rolando Maran,Vincenzo Montella,Cibali - Angelo Massimino,14633,Luca Banti,https://www.transfermarkt.co.uk/calcio-catania_acf-fiorentina/index/spielbericht/2359396
2359367,IT1,domestic_league,2013,17. Matchday,2013-12-21,1390,6195,1,1,1:1,12,3,Cagliari Calcio,Ssc Neapel,Diego López,Rafael Benítez,Sant'Elia,4800,Paolo Valeri,https://www.transfermarkt.co.uk/cagliari-calcio_ssc-napoli/index/spielbericht/2359367
2359362,IT1,domestic_league,2013,16. Matchday,2013-12-15,6195,46,4,2,4:2,3,5,Ssc Neapel,Inter Mailand,Rafael Benítez,Walter Mazzarri,Stadio Diego Armando Maradona,42555,Paolo Tagliavento,https://www.transfermarkt.co.uk/ssc-napoli_fc-internazionale/index/spielbericht/2359362
2359361,IT1,domestic_league,2013,16. Matchday,2013-12-16,5,12,2,2,2:2,10,2,Ac Mailand,As Rom,Massimiliano Allegri,Rudi Garcia,Giuseppe Meazza,37987,Gianluca Rocchi,https://www.transfermarkt.co.uk/ac-milan_as-roma/index/spielbericht/2359361
2359364,IT1,domestic_league,2013,16. Matchday,2013-12-15,410,416,0,2,0:2,15,7,Udinese Calcio,Fc Turin,Francesco Guidolin,Gian Piero Ventura,Dacia Arena,13135,Massimiliano Irrati,https://www.transfermarkt.co.uk/udinese-calcio_torino-fc/index/spielbericht/2359364
2359363,IT1,domestic_league,2013,16. Matchday,2013-12-15,130,1390,0,0,0:0,11,12,Parma Calcio 1913,Cagliari Calcio,Roberto Donadoni,Diego López,Ennio Tardini,13016,Dino Tommasi,https://www.transfermarkt.co.uk/parma-fc_cagliari-calcio/index/spielbericht/2359363
2359359,IT1,domestic_league,2013,16. Matchday,2013-12-15,506,6574,4,0,4:0,1,17,Juventus Turin,Us Sassuolo,Antonio Conte,Eusebio Di Francesco,Allianz Stadium,36862,Mauro Bergonzi,https://www.transfermarkt.co.uk/juventus-fc_us-sassuolo/index/spielbericht/2359359
2359360,IT1,domestic_league,2013,16. Matchday,2013-12-15,398,1210,2,0,2:0,8,18,Lazio Rom,As Livorno,Vladimir Petkovic,Davide Nicola,Olimpico di Roma,27516,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/ss-lazio_as-livorno/index/spielbericht/2359360
2359372,IT1,domestic_league,2013,17. Matchday,2013-12-22,1038,130,1,1,1:1,14,8,Sampdoria Genua,Parma Calcio 1913,Siniša Mihajlović,Roberto Donadoni,Luigi Ferraris,20726,Marco Di Bello,https://www.transfermarkt.co.uk/uc-sampdoria_parma-fc/index/spielbericht/2359372
2359357,IT1,domestic_league,2013,16. Matchday,2013-12-15,430,1025,3,0,3:0,4,19,Ac Florenz,Fc Bologna,Vincenzo Montella,Stefano Pioli,Artemio Franchi,29600,Carmine Russo,https://www.transfermarkt.co.uk/acf-fiorentina_bologna-fc-1909/index/spielbericht/2359357
2359366,IT1,domestic_league,2013,17. Matchday,2013-12-22,1025,252,1,0,1:0,17,9,Fc Bologna,Genua Cfc,Stefano Pioli,Gian Piero Gasperini,Stadio Renato Dall’Ara,20418,Davide Massa,https://www.transfermarkt.co.uk/bologna-fc-1909_genoa-cfc/index/spielbericht/2359366
2359355,IT1,domestic_league,2013,16. Matchday,2013-12-14,1627,276,0,0,0:0,20,6,Catania Calcio,Hellas Verona,Luigi De Canio,Andrea Mandorlini,Cibali - Angelo Massimino,15872,Antonio Damato,https://www.transfermarkt.co.uk/calcio-catania_hellas-verona/index/spielbericht/2359355
2359348,IT1,domestic_league,2013,15. Matchday,2013-12-08,46,130,3,3,3:3,4,10,Inter Mailand,Parma Calcio 1913,Walter Mazzarri,Roberto Donadoni,Giuseppe Meazza,33732,Paolo Valeri,https://www.transfermarkt.co.uk/fc-internazionale_parma-fc/index/spielbericht/2359348
2359354,IT1,domestic_league,2013,15. Matchday,2013-12-08,416,398,1,0,1:0,7,12,Fc Turin,Lazio Rom,Gian Piero Ventura,Vladimir Petkovic,Stadio Olimpico Grande Torino,14166,Paolo Tagliavento,https://www.transfermarkt.co.uk/torino-fc_ss-lazio/index/spielbericht/2359354
2359352,IT1,domestic_league,2013,15. Matchday,2013-12-08,1038,1627,2,0,2:0,16,20,Sampdoria Genua,Catania Calcio,Siniša Mihajlović,Luigi De Canio,Luigi Ferraris,20071,Domenico Celi,https://www.transfermarkt.co.uk/uc-sampdoria_calcio-catania/index/spielbericht/2359352
2359365,IT1,domestic_league,2013,17. Matchday,2013-12-22,800,506,1,4,1:4,15,1,Atalanta Bergamo,Juventus Turin,Stefano Colantuono,Antonio Conte,Gewiss Stadium,20140,Domenico Celi,https://www.transfermarkt.co.uk/atalanta-bc_juventus-fc/index/spielbericht/2359365
2359347,IT1,domestic_league,2013,15. Matchday,2013-12-08,276,800,2,1,2:1,6,13,Hellas Verona,Atalanta Bergamo,Andrea Mandorlini,Stefano Colantuono,Marcantonio Bentegodi,17801,Andrea De Marco,https://www.transfermarkt.co.uk/hellas-verona_atalanta-bc/index/spielbericht/2359347
2359351,IT1,domestic_league,2013,15. Matchday,2013-12-08,12,430,2,1,2:1,2,5,As Rom,Ac Florenz,Rudi Garcia,Vincenzo Montella,Olimpico di Roma,48318,Daniele Orsato,https://www.transfermarkt.co.uk/as-roma_acf-fiorentina/index/spielbericht/2359351
2359353,IT1,domestic_league,2013,15. Matchday,2013-12-08,6574,862,0,1,0:1,17,15,Us Sassuolo,Chievo Verona,Eusebio Di Francesco,Eugenio Corini,Mapei Stadium - Città del Tricolore,11202,Davide Massa,https://www.transfermarkt.co.uk/us-sassuolo_chievo-verona/index/spielbericht/2359353
2359370,IT1,domestic_league,2013,17. Matchday,2013-12-21,1210,410,1,2,1:2,19,11,As Livorno,Udinese Calcio,Davide Nicola,Francesco Guidolin,Armando Picchi,8748,Daniele Doveri,https://www.transfermarkt.co.uk/as-livorno_udinese-calcio/index/spielbericht/2359370
2359350,IT1,domestic_league,2013,15. Matchday,2013-12-07,6195,410,3,3,3:3,3,14,Ssc Neapel,Udinese Calcio,Rafael Benítez,Francesco Guidolin,Stadio Diego Armando Maradona,34720,Andrea Gervasoni,https://www.transfermarkt.co.uk/ssc-napoli_udinese-calcio/index/spielbericht/2359350
2359346,IT1,domestic_league,2013,15. Matchday,2013-12-08,1390,252,2,1,2:1,11,8,Cagliari Calcio,Genua Cfc,Diego López,Gian Piero Gasperini,Sant'Elia,4500,Piero Giacomelli,https://www.transfermarkt.co.uk/cagliari-calcio_genoa-cfc/index/spielbericht/2359346
2359343,IT1,domestic_league,2013,14. Matchday,2013-12-02,398,6195,2,4,2:4,10,3,Lazio Rom,Ssc Neapel,Vladimir Petkovic,Rafael Benítez,Olimpico di Roma,32681,Mauro Bergonzi,https://www.transfermarkt.co.uk/ss-lazio_ssc-napoli/index/spielbericht/2359343
2359342,IT1,domestic_league,2013,14. Matchday,2013-12-01,506,410,1,0,1:0,1,13,Juventus Turin,Udinese Calcio,Antonio Conte,Francesco Guidolin,Allianz Stadium,32279,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/juventus-fc_udinese-calcio/index/spielbericht/2359342
2359345,IT1,domestic_league,2013,15. Matchday,2013-12-06,1025,506,0,2,0:2,19,1,Fc Bologna,Juventus Turin,Stefano Pioli,Antonio Conte,Stadio Renato Dall’Ara,30490,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/bologna-fc-1909_juventus-fc/index/spielbericht/2359345
2359341,IT1,domestic_league,2013,14. Matchday,2013-12-01,46,1038,1,1,1:1,4,19,Inter Mailand,Sampdoria Genua,Walter Mazzarri,Siniša Mihajlović,Giuseppe Meazza,43607,Carmine Russo,https://www.transfermarkt.co.uk/fc-internazionale_uc-sampdoria/index/spielbericht/2359341
2359379,IT1,domestic_league,2013,18. Matchday,2014-01-05,506,12,3,0,3:0,1,2,Juventus Turin,As Rom,Antonio Conte,Rudi Garcia,Allianz Stadium,39266,Nicola Rizzoli,https://www.transfermarkt.co.uk/juventus-fc_as-roma/index/spielbericht/2359379
2359336,IT1,domestic_league,2013,14. Matchday,2013-12-01,1390,6574,2,2,2:2,14,15,Cagliari Calcio,Us Sassuolo,Diego López,Eusebio Di Francesco,Sant'Elia,4500,Michael Fabbri,https://www.transfermarkt.co.uk/cagliari-calcio_us-sassuolo/index/spielbericht/2359336
2359335,IT1,domestic_league,2013,14. Matchday,2013-12-01,800,12,1,1,1:1,11,2,Atalanta Bergamo,As Rom,Stefano Colantuono,Rudi Garcia,Gewiss Stadium,15362,Antonio Damato,https://www.transfermarkt.co.uk/atalanta-bc_as-roma/index/spielbericht/2359335
2359349,IT1,domestic_league,2013,15. Matchday,2013-12-07,1210,5,2,2,2:2,18,9,As Livorno,Ac Mailand,Davide Nicola,Massimiliano Allegri,Armando Picchi,15706,Marco Guida,https://www.transfermarkt.co.uk/as-livorno_ac-milan/index/spielbericht/2359349
2359356,IT1,domestic_league,2013,16. Matchday,2013-12-15,862,1038,0,1,0:1,16,14,Chievo Verona,Sampdoria Genua,Eugenio Corini,Siniša Mihajlović,Marcantonio Bentegodi,11000,Nicola Rizzoli,https://www.transfermarkt.co.uk/chievo-verona_uc-sampdoria/index/spielbericht/2359356
2359340,IT1,domestic_league,2013,14. Matchday,2013-11-30,252,416,1,1,1:1,7,12,Genua Cfc,Fc Turin,Gian Piero Gasperini,Gian Piero Ventura,Luigi Ferraris,19262,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/genoa-cfc_torino-fc/index/spielbericht/2359340
2359385,IT1,domestic_league,2013,19. Matchday,2014-01-12,800,1627,2,1,2:1,13,20,Atalanta Bergamo,Catania Calcio,Stefano Colantuono,Luigi De Canio,Gewiss Stadium,15806,Davide Massa,https://www.transfermarkt.co.uk/atalanta-bc_calcio-catania/index/spielbericht/2359385
2359339,IT1,domestic_league,2013,14. Matchday,2013-12-02,430,276,4,3,4:3,5,6,Ac Florenz,Hellas Verona,Vincenzo Montella,Andrea Mandorlini,Artemio Franchi,33976,Daniele Doveri,https://www.transfermarkt.co.uk/acf-fiorentina_hellas-verona/index/spielbericht/2359339
2359337,IT1,domestic_league,2013,14. Matchday,2013-12-01,1627,5,1,3,1:3,20,8,Catania Calcio,Ac Mailand,Luigi De Canio,Massimiliano Allegri,Cibali - Angelo Massimino,17383,Nicola Rizzoli,https://www.transfermarkt.co.uk/calcio-catania_ac-milan/index/spielbericht/2359337
2359333,IT1,domestic_league,2013,13. Matchday,2013-11-24,416,1627,4,1,4:1,12,20,Fc Turin,Catania Calcio,Gian Piero Ventura,Luigi De Canio,Stadio Olimpico Grande Torino,13856,Dino Tommasi,https://www.transfermarkt.co.uk/torino-fc_calcio-catania/index/spielbericht/2359333
2359332,IT1,domestic_league,2013,13. Matchday,2013-11-24,6574,800,2,0,2:0,15,10,Us Sassuolo,Atalanta Bergamo,Eusebio Di Francesco,Stefano Colantuono,Mapei Stadium - Città del Tricolore,9967,Paolo Valeri,https://www.transfermarkt.co.uk/us-sassuolo_atalanta-bc/index/spielbericht/2359332
2359331,IT1,domestic_league,2013,13. Matchday,2013-11-24,1038,398,1,1,1:1,18,8,Sampdoria Genua,Lazio Rom,Siniša Mihajlović,Vladimir Petkovic,Luigi Ferraris,20352,Daniele Orsato,https://www.transfermarkt.co.uk/uc-sampdoria_ss-lazio/index/spielbericht/2359331
2359327,IT1,domestic_league,2013,13. Matchday,2013-11-24,1210,506,0,2,0:2,16,1,As Livorno,Juventus Turin,Davide Nicola,Antonio Conte,Armando Picchi,18735,Davide Massa,https://www.transfermarkt.co.uk/as-livorno_juventus-fc/index/spielbericht/2359327
2359334,IT1,domestic_league,2013,13. Matchday,2013-11-24,410,430,1,0,1:0,11,5,Udinese Calcio,Ac Florenz,Francesco Guidolin,Vincenzo Montella,Dacia Arena,14318,Paolo Tagliavento,https://www.transfermarkt.co.uk/udinese-calcio_acf-fiorentina/index/spielbericht/2359334
2359328,IT1,domestic_league,2013,13. Matchday,2013-11-23,5,252,1,1,1:1,13,7,Ac Mailand,Genua Cfc,Massimiliano Allegri,Gian Piero Gasperini,Giuseppe Meazza,34848,Andrea Gervasoni,https://www.transfermarkt.co.uk/ac-milan_genoa-cfc/index/spielbericht/2359328
2359329,IT1,domestic_league,2013,13. Matchday,2013-11-23,6195,130,0,1,0:1,3,9,Ssc Neapel,Parma Calcio 1913,Rafael Benítez,Roberto Donadoni,Stadio Diego Armando Maradona,36400,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/ssc-napoli_parma-fc/index/spielbericht/2359329
2359322,IT1,domestic_league,2013,12. Matchday,2013-11-10,506,6195,3,0,3:0,2,3,Juventus Turin,Ssc Neapel,Antonio Conte,Rafael Benítez,Allianz Stadium,36969,Gianluca Rocchi,https://www.transfermarkt.co.uk/juventus-fc_ssc-napoli/index/spielbericht/2359322
2359319,IT1,domestic_league,2013,12. Matchday,2013-11-10,430,1038,2,1,2:1,5,18,Ac Florenz,Sampdoria Genua,Vincenzo Montella,Delio Rossi,Artemio Franchi,28305,Antonio Damato,https://www.transfermarkt.co.uk/acf-fiorentina_uc-sampdoria/index/spielbericht/2359319
2359338,IT1,domestic_league,2013,14. Matchday,2013-12-01,862,1210,3,0,3:0,16,18,Chievo Verona,As Livorno,Eugenio Corini,Davide Nicola,Marcantonio Bentegodi,6000,Gianluca Rocchi,https://www.transfermarkt.co.uk/chievo-verona_as-livorno/index/spielbericht/2359338
2359323,IT1,domestic_league,2013,12. Matchday,2013-11-10,130,398,1,1,1:1,11,8,Parma Calcio 1913,Lazio Rom,Roberto Donadoni,Vladimir Petkovic,Ennio Tardini,11139,Nicola Rizzoli,https://www.transfermarkt.co.uk/parma-fc_ss-lazio/index/spielbericht/2359323
2359326,IT1,domestic_league,2013,13. Matchday,2013-11-23,276,862,0,1,0:1,6,19,Hellas Verona,Chievo Verona,Andrea Mandorlini,Eugenio Corini,Marcantonio Bentegodi,24200,Marco Guida,https://www.transfermarkt.co.uk/hellas-verona_chievo-verona/index/spielbericht/2359326
2359315,IT1,domestic_league,2013,12. Matchday,2013-11-10,800,1025,2,1,2:1,9,16,Atalanta Bergamo,Fc Bologna,Stefano Colantuono,Stefano Pioli,Gewiss Stadium,12511,Daniele Doveri,https://www.transfermarkt.co.uk/atalanta-bc_bologna-fc-1909/index/spielbericht/2359315
2359320,IT1,domestic_league,2013,12. Matchday,2013-11-10,252,276,2,0,2:0,7,6,Genua Cfc,Hellas Verona,Gian Piero Gasperini,Andrea Mandorlini,Luigi Ferraris,19715,Angelo Cervellera,https://www.transfermarkt.co.uk/genoa-cfc_hellas-verona/index/spielbericht/2359320
2359321,IT1,domestic_league,2013,12. Matchday,2013-11-09,46,1210,2,0,2:0,4,15,Inter Mailand,As Livorno,Walter Mazzarri,Davide Nicola,Giuseppe Meazza,39775,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/fc-internazionale_as-livorno/index/spielbericht/2359321
2359317,IT1,domestic_league,2013,12. Matchday,2013-11-09,1627,410,1,0,1:0,19,12,Catania Calcio,Udinese Calcio,Luigi De Canio,Francesco Guidolin,Cibali - Angelo Massimino,12986,Andrea De Marco,https://www.transfermarkt.co.uk/calcio-catania_udinese-calcio/index/spielbericht/2359317
2359324,IT1,domestic_league,2013,12. Matchday,2013-11-10,12,6574,1,1,1:1,1,17,As Rom,Us Sassuolo,Rudi Garcia,Eusebio Di Francesco,Olimpico di Roma,46052,Piero Giacomelli,https://www.transfermarkt.co.uk/as-roma_us-sassuolo/index/spielbericht/2359324
2359313,IT1,domestic_league,2013,11. Matchday,2013-11-03,416,12,1,1,1:1,11,1,Fc Turin,As Rom,Gian Piero Ventura,Rudi Garcia,Stadio Olimpico Grande Torino,16276,Luca Banti,https://www.transfermarkt.co.uk/torino-fc_as-roma/index/spielbericht/2359313
2359314,IT1,domestic_league,2013,11. Matchday,2013-11-03,410,46,0,3,0:3,10,4,Udinese Calcio,Inter Mailand,Francesco Guidolin,Walter Mazzarri,Dacia Arena,15867,Davide Massa,https://www.transfermarkt.co.uk/udinese-calcio_fc-internazionale/index/spielbericht/2359314
2359344,IT1,domestic_league,2013,14. Matchday,2013-11-30,130,1025,1,1,1:1,9,17,Parma Calcio 1913,Fc Bologna,Roberto Donadoni,Stefano Pioli,Ennio Tardini,11973,Massimiliano Irrati,https://www.transfermarkt.co.uk/parma-fc_bologna-fc-1909/index/spielbericht/2359344
2359312,IT1,domestic_league,2013,11. Matchday,2013-11-03,1038,6574,3,4,3:4,17,18,Sampdoria Genua,Us Sassuolo,Delio Rossi,Eusebio Di Francesco,Luigi Ferraris,20128,Paolo Tagliavento,https://www.transfermarkt.co.uk/uc-sampdoria_us-sassuolo/index/spielbericht/2359312
2359307,IT1,domestic_league,2013,11. Matchday,2013-11-03,398,252,0,2,0:2,7,8,Lazio Rom,Genua Cfc,Vladimir Petkovic,Gian Piero Gasperini,Olimpico di Roma,33682,Dino Tommasi,https://www.transfermarkt.co.uk/ss-lazio_genoa-cfc/index/spielbericht/2359307
2359330,IT1,domestic_league,2013,13. Matchday,2013-11-25,12,1390,0,0,0:0,2,14,As Rom,Cagliari Calcio,Rudi Garcia,Diego López,Olimpico di Roma,38823,Domenico Celi,https://www.transfermarkt.co.uk/as-roma_cagliari-calcio/index/spielbericht/2359330
2359306,IT1,domestic_league,2013,11. Matchday,2013-11-03,276,1390,2,1,2:1,5,15,Hellas Verona,Cagliari Calcio,Andrea Mandorlini,Diego López,Marcantonio Bentegodi,18606,Andrea Gervasoni,https://www.transfermarkt.co.uk/hellas-verona_cagliari-calcio/index/spielbericht/2359306
2359310,IT1,domestic_league,2013,11. Matchday,2013-11-02,6195,1627,2,1,2:1,2,19,Ssc Neapel,Catania Calcio,Rafael Benítez,Luigi De Canio,Stadio Diego Armando Maradona,47609,Massimiliano Irrati,https://www.transfermarkt.co.uk/ssc-napoli_calcio-catania/index/spielbericht/2359310
2359309,IT1,domestic_league,2013,11. Matchday,2013-11-02,5,430,0,2,0:2,12,6,Ac Mailand,Ac Florenz,Massimiliano Allegri,Vincenzo Montella,Giuseppe Meazza,44261,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/ac-milan_acf-fiorentina/index/spielbericht/2359309
2359308,IT1,domestic_league,2013,11. Matchday,2013-11-03,1210,800,1,0,1:0,14,9,As Livorno,Atalanta Bergamo,Davide Nicola,Stefano Colantuono,Armando Picchi,8673,Carmine Russo,https://www.transfermarkt.co.uk/as-livorno_atalanta-bc/index/spielbericht/2359308
2359303,IT1,domestic_league,2013,10. Matchday,2013-10-31,12,862,1,0,1:0,1,20,As Rom,Chievo Verona,Rudi Garcia,Giuseppe Sannino,Olimpico di Roma,46052,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/as-roma_chievo-verona/index/spielbericht/2359303
2359316,IT1,domestic_league,2013,12. Matchday,2013-11-10,1390,416,2,1,2:1,13,14,Cagliari Calcio,Fc Turin,Diego López,Gian Piero Ventura,Sant'Elia,4500,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/cagliari-calcio_torino-fc/index/spielbericht/2359316
2359302,IT1,domestic_league,2013,10. Matchday,2013-10-30,5,398,1,1,1:1,10,7,Ac Mailand,Lazio Rom,Massimiliano Allegri,Vladimir Petkovic,Giuseppe Meazza,30212,Antonio Damato,https://www.transfermarkt.co.uk/ac-milan_ss-lazio/index/spielbericht/2359302
2359311,IT1,domestic_league,2013,11. Matchday,2013-11-02,130,506,0,1,0:1,13,3,Parma Calcio 1913,Juventus Turin,Roberto Donadoni,Antonio Conte,Ennio Tardini,17740,Domenico Celi,https://www.transfermarkt.co.uk/parma-fc_juventus-fc/index/spielbericht/2359311
2359300,IT1,domestic_league,2013,10. Matchday,2013-10-30,506,1627,4,0,4:0,3,18,Juventus Turin,Catania Calcio,Antonio Conte,Luigi De Canio,Allianz Stadium,37464,Marco Guida,https://www.transfermarkt.co.uk/juventus-fc_calcio-catania/index/spielbericht/2359300
2359299,IT1,domestic_league,2013,10. Matchday,2013-10-30,276,1038,2,0,2:0,5,16,Hellas Verona,Sampdoria Genua,Andrea Mandorlini,Delio Rossi,Marcantonio Bentegodi,19371,Piero Giacomelli,https://www.transfermarkt.co.uk/hellas-verona_uc-sampdoria/index/spielbericht/2359299
2359298,IT1,domestic_league,2013,10. Matchday,2013-10-30,252,130,1,0,1:0,13,11,Genua Cfc,Parma Calcio 1913,Gian Piero Gasperini,Roberto Donadoni,Luigi Ferraris,18042,Carmine Russo,https://www.transfermarkt.co.uk/genoa-cfc_parma-fc/index/spielbericht/2359298
2359296,IT1,domestic_league,2013,10. Matchday,2013-10-30,1390,1025,0,3,0:3,14,17,Cagliari Calcio,Fc Bologna,Diego López,Stefano Pioli,Sant'Elia,4500,Daniele Orsato,https://www.transfermarkt.co.uk/cagliari-calcio_bologna-fc-1909/index/spielbericht/2359296
