game_id,competition_id,competition_type,season,round,date,club id,club goals,opposite club id,opposite_club_goals,result,difference_goals
3831853,RU1,domestic_league,2011,1. Matchday,7/21/12,1083,0,2410,1,loss,-1
3831854,RU1,domestic_league,2011,2. Matchday,7/30/12,16704,0,3725,1,loss,-1
3831855,RU1,domestic_league,2011,2. Matchday,7/29/12,2700,2,1083,2,tie,0
3831856,PO1,domestic_league,2012,30. Matchday,5/19/13,2425,1,2420,0,win,1
3831857,RU1,domestic_league,2011,1. Matchday,7/21/12,232,2,2703,1,win,1
3831858,PO1,domestic_league,2012,29. Matchday,5/11/13,982,3,1075,1,win,2
3831859,RU1,domestic_league,2011,1. Matchday,7/20/12,932,3,11126,2,win,1
3831860,PO1,domestic_league,2012,29. Matchday,5/11/13,1085,1,979,2,loss,-1
3831861,PO1,domestic_league,2012,29. Matchday,5/11/13,4750,0,336,1,loss,-1
3831862,PO1,domestic_league,2012,29. Matchday,5/11/13,1436,1,1465,2,loss,-1
3831863,PO1,domestic_league,2012,29. Matchday,5/11/13,294,1,720,2,loss,-1
3831864,PO1,domestic_league,2012,29. Matchday,5/11/13,2424,1,2425,2,loss,-1
3831865,PO1,domestic_league,2012,29. Matchday,5/11/13,2420,0,1301,1,loss,-1
3831866,RU1,domestic_league,2011,2. Matchday,7/28/12,121,0,964,2,loss,-2
3831867,PO1,domestic_league,2012,28. Matchday,5/5/13,336,0,2995,1,loss,-1
3831868,PO1,domestic_league,2012,28. Matchday,5/5/13,2424,1,2420,3,loss,-2
3831869,RU1,domestic_league,2012,3. Matchday,8/5/12,4128,0,2700,1,loss,-1
3831870,PO1,domestic_league,2012,28. Matchday,5/5/13,2425,0,4750,1,loss,-1
3831871,PO1,domestic_league,2012,28. Matchday,5/4/13,720,3,982,1,win,2
3831872,PO1,domestic_league,2012,29. Matchday,5/11/13,2995,1,2990,1,tie,0
3831873,PO1,domestic_league,2012,30. Matchday,5/19/13,1301,0,4750,0,tie,0
3831874,PO1,domestic_league,2012,27. Matchday,4/29/13,294,2,1301,1,win,1
3831875,PO1,domestic_league,2012,27. Matchday,4/28/13,979,0,2990,1,loss,-1
3831876,PO1,domestic_league,2012,27. Matchday,4/28/13,982,1,336,2,loss,-1
3831877,PO1,domestic_league,2012,27. Matchday,4/28/13,1436,1,2425,2,loss,-1
3831878,PO1,domestic_league,2012,27. Matchday,4/28/13,2995,2,2420,2,tie,0
3831879,PO1,domestic_league,2012,27. Matchday,4/28/13,4750,0,2424,2,loss,-2
3831880,PO1,domestic_league,2012,30. Matchday,5/19/13,336,4,1436,1,win,3
3831881,PO1,domestic_league,2012,27. Matchday,4/26/13,1075,1,1465,2,loss,-1
3831882,PO1,domestic_league,2012,26. Matchday,4/22/13,2420,2,4750,1,win,1
3831883,PO1,domestic_league,2012,26. Matchday,4/21/13,336,0,294,2,loss,-2
3831884,PO1,domestic_league,2012,26. Matchday,4/21/13,2424,0,1436,1,loss,-1
3831885,PO1,domestic_league,2012,28. Matchday,5/3/13,1075,3,979,2,win,1
3831886,PO1,domestic_league,2012,28. Matchday,5/5/13,1301,2,1436,4,loss,-2
3831887,PO1,domestic_league,2012,26. Matchday,4/21/13,1301,1,982,2,loss,-1
3831888,PO1,domestic_league,2012,26. Matchday,4/20/13,2425,1,2995,2,loss,-1
3831889,PO1,domestic_league,2012,28. Matchday,5/6/13,1465,1,294,1,tie,0
3831890,PO1,domestic_league,2012,26. Matchday,4/20/13,720,3,979,0,win,3
3831891,PO1,domestic_league,2012,25. Matchday,4/8/13,1075,1,720,3,loss,-2
3831892,PO1,domestic_league,2012,26. Matchday,4/19/13,2990,0,1075,1,loss,-1
3831893,PO1,domestic_league,2012,25. Matchday,4/7/13,1085,1,2425,2,loss,-1
3831894,PO1,domestic_league,2012,25. Matchday,4/7/13,1436,1,2420,2,loss,-1
3831895,PO1,domestic_league,2012,25. Matchday,4/6/13,979,2,336,3,loss,-1
3831896,PO1,domestic_league,2012,26. Matchday,4/21/13,1465,0,1085,1,loss,-1
3831897,PO1,domestic_league,2012,25. Matchday,4/5/13,2995,1,1301,1,tie,0
3831898,PO1,domestic_league,2012,27. Matchday,4/27/13,1085,0,720,2,loss,-2
3831899,PO1,domestic_league,2012,24. Matchday,3/30/13,2425,1,294,6,loss,-5
3831900,PO1,domestic_league,2012,24. Matchday,3/30/13,720,3,2990,0,win,3
3831901,PO1,domestic_league,2012,24. Matchday,3/30/13,1301,4,1085,2,win,2
3831902,PO1,domestic_league,2012,24. Matchday,4/1/13,336,3,1075,2,win,1
3831903,PO1,domestic_league,2012,24. Matchday,4/1/13,2420,1,982,2,loss,-1
3831904,PO1,domestic_league,2012,24. Matchday,3/30/13,1465,1,979,1,tie,0
3831905,PO1,domestic_league,2012,24. Matchday,3/29/13,2424,2,2995,3,loss,-1
3831906,PO1,domestic_league,2012,24. Matchday,3/30/13,4750,1,1436,0,win,1
3831907,PO1,domestic_league,2012,23. Matchday,3/17/13,982,2,1436,2,tie,0
3831908,PO1,domestic_league,2012,23. Matchday,3/17/13,979,1,2425,0,win,1
3831909,RU1,domestic_league,2012,4. Matchday,8/12/12,11126,0,4128,0,tie,0
3831910,PO1,domestic_league,2012,23. Matchday,3/17/13,2990,0,1465,2,loss,-2
3831911,PO1,domestic_league,2012,23. Matchday,3/16/13,1085,1,336,2,loss,-1
3831912,PO1,domestic_league,2012,23. Matchday,3/16/13,2995,2,4750,1,win,1
3831913,PO1,domestic_league,2012,25. Matchday,4/7/13,294,2,4750,0,win,2
3831914,PO1,domestic_league,2012,23. Matchday,3/15/13,1075,3,2424,1,win,2
3831915,PO1,domestic_league,2012,22. Matchday,3/10/13,1436,1,2995,1,tie,0
3831916,PO1,domestic_league,2012,22. Matchday,3/10/13,2424,0,294,5,loss,-5
3831917,PO1,domestic_league,2012,22. Matchday,3/10/13,2425,1,982,1,tie,0
3831918,PO1,domestic_league,2012,23. Matchday,3/17/13,720,1,1301,1,tie,0
3831919,PO1,domestic_league,2012,22. Matchday,3/9/13,1301,0,1075,2,loss,-2
3831920,PO1,domestic_league,2012,22. Matchday,3/9/13,336,1,2990,1,tie,0
3831921,PO1,domestic_league,2012,22. Matchday,3/10/13,4750,1,979,1,tie,0
3831922,PO1,domestic_league,2012,22. Matchday,3/8/13,1465,0,720,2,loss,-2
3831923,PO1,domestic_league,2012,21. Matchday,3/3/13,294,1,1436,0,win,1
3831924,PO1,domestic_league,2012,28. Matchday,5/5/13,2990,1,1085,0,win,1
3831925,PO1,domestic_league,2012,21. Matchday,3/3/13,982,2,2424,1,win,1
3831926,PO1,domestic_league,2012,25. Matchday,4/7/13,982,0,1465,4,loss,-4
3831927,PO1,domestic_league,2012,21. Matchday,3/3/13,1465,2,2425,0,win,2
3831928,PO1,domestic_league,2012,25. Matchday,4/7/13,2990,1,2424,2,loss,-1
3831929,PO1,domestic_league,2012,21. Matchday,3/4/13,2990,0,2420,2,loss,-2
3831930,PO1,domestic_league,2012,20. Matchday,2/25/13,1301,3,2990,2,win,1
3831931,PO1,domestic_league,2012,20. Matchday,2/24/13,2995,0,294,3,loss,-3
3831932,PO1,domestic_league,2012,21. Matchday,3/2/13,1085,0,2995,2,loss,-2
3831933,PO1,domestic_league,2012,23. Matchday,3/17/13,294,4,2420,0,win,4
3831934,PO1,domestic_league,2012,20. Matchday,2/24/13,2424,0,979,0,tie,0
3831935,PO1,domestic_league,2012,20. Matchday,2/23/13,2420,2,1075,3,loss,-1
3831936,PO1,domestic_league,2012,20. Matchday,2/23/13,1436,0,1085,1,loss,-1
3831937,PO1,domestic_league,2012,20. Matchday,2/22/13,336,1,1465,3,loss,-2
3831938,PO1,domestic_league,2012,19. Matchday,2/18/13,1075,1,2425,1,tie,0
3831939,PO1,domestic_league,2012,21. Matchday,3/3/13,979,1,1301,1,tie,0
3831940,PO1,domestic_league,2012,19. Matchday,2/17/13,1085,1,4750,0,win,1
3831941,PO1,domestic_league,2012,19. Matchday,2/17/13,979,0,2420,1,loss,-1
3831942,PO1,domestic_league,2012,21. Matchday,3/4/13,1075,1,4750,0,win,1
3831943,PO1,domestic_league,2012,19. Matchday,2/17/13,982,1,2995,1,tie,0
3831944,PO1,domestic_league,2012,20. Matchday,2/23/13,2425,1,720,2,loss,-1
3831945,PO1,domestic_league,2012,19. Matchday,2/16/13,336,3,2424,2,win,1
3831946,PO1,domestic_league,2012,19. Matchday,2/15/13,720,2,1436,0,win,2
3831947,PO1,domestic_league,2012,18. Matchday,2/10/13,4750,1,720,1,tie,0
3831948,PO1,domestic_league,2012,18. Matchday,2/10/13,294,2,982,2,tie,0
3831949,PO1,domestic_league,2012,19. Matchday,2/17/13,1465,1,1301,2,loss,-1
3831950,PO1,domestic_league,2012,18. Matchday,2/10/13,2425,2,2990,1,win,1
3831951,PO1,domestic_league,2012,18. Matchday,2/10/13,2424,0,1085,1,loss,-1
3831952,PO1,domestic_league,2012,18. Matchday,2/10/13,1436,0,979,3,loss,-3
3831953,PO1,domestic_league,2012,17. Matchday,2/4/13,1465,0,2995,1,loss,-1
3831954,PO1,domestic_league,2012,17. Matchday,2/3/13,1085,0,294,3,loss,-3
3831955,PO1,domestic_league,2012,20. Matchday,2/24/13,4750,1,982,3,loss,-2
3831956,PO1,domestic_league,2012,17. Matchday,2/3/13,1075,3,1436,3,tie,0
3831957,PO1,domestic_league,2012,21. Matchday,3/2/13,720,0,336,0,tie,0
3831958,PO1,domestic_league,2012,18. Matchday,2/9/13,2420,0,1465,2,loss,-2
3831959,PO1,domestic_league,2012,17. Matchday,2/3/13,979,2,982,1,win,1
3831960,PO1,domestic_league,2012,17. Matchday,2/2/13,720,4,2420,0,win,4
3831961,PO1,domestic_league,2012,17. Matchday,2/2/13,336,1,2425,2,loss,-1
3831962,PO1,domestic_league,2012,16. Matchday,1/28/13,2424,0,720,5,loss,-5
3831963,PO1,domestic_league,2012,16. Matchday,1/27/13,4750,3,1465,3,tie,0
3831964,PO1,domestic_league,2012,16. Matchday,1/27/13,982,2,1085,0,win,2
3831965,PO1,domestic_league,2012,17. Matchday,2/3/13,2990,0,4750,0,tie,0
3831966,PO1,domestic_league,2012,16. Matchday,1/27/13,2425,1,1301,1,tie,0
3831967,PO1,domestic_league,2012,16. Matchday,1/27/13,2995,5,979,0,win,5
3831968,PO1,domestic_league,2012,16. Matchday,1/26/13,294,2,1075,1,win,1
3831969,PO1,domestic_league,2012,16. Matchday,1/25/13,1436,1,2990,3,loss,-2
3831970,PO1,domestic_league,2012,15. Matchday,1/21/13,294,2,979,0,win,2
3831971,PO1,domestic_league,2012,15. Matchday,1/20/13,2420,3,2425,1,win,2
3831972,PO1,domestic_league,2012,16. Matchday,1/27/13,2420,1,336,1,tie,0
3831973,PO1,domestic_league,2012,15. Matchday,1/21/13,982,1,2990,2,loss,-1
3831974,PO1,domestic_league,2012,15. Matchday,1/20/13,1085,1,1075,4,loss,-3
3831975,PO1,domestic_league,2012,15. Matchday,1/20/13,4750,0,1301,1,loss,-1
3831976,PO1,domestic_league,2012,15. Matchday,1/19/13,2995,0,720,2,loss,-2
3831977,PO1,domestic_league,2012,15. Matchday,1/18/13,1436,0,336,1,loss,-1
3831978,PO1,domestic_league,2012,17. Matchday,2/3/13,1301,2,2424,4,loss,-2
3831979,PO1,domestic_league,2012,18. Matchday,2/11/13,2995,3,1075,2,win,1
3831980,PO1,domestic_league,2012,14. Matchday,1/13/13,336,2,4750,0,win,2
3831981,PO1,domestic_league,2012,14. Matchday,1/13/13,720,2,294,2,tie,0
3831982,PO1,domestic_league,2012,19. Matchday,2/17/13,2990,0,294,1,loss,-1
3831983,PO1,domestic_league,2012,14. Matchday,1/12/13,1075,2,982,3,loss,-1
3831984,PO1,domestic_league,2012,22. Matchday,3/11/13,2420,3,1085,2,win,1
3831985,PO1,domestic_league,2012,14. Matchday,1/13/13,2990,0,2995,1,loss,-1
3831986,PO1,domestic_league,2012,18. Matchday,2/10/13,1301,1,336,0,win,1
3831987,PO1,domestic_league,2012,13. Matchday,1/6/13,979,0,1075,1,loss,-1
3831988,PO1,domestic_league,2012,13. Matchday,1/6/13,1436,1,1301,1,tie,0
3831989,PO1,domestic_league,2012,14. Matchday,1/13/13,979,0,1085,5,loss,-5
3831990,PO1,domestic_league,2012,13. Matchday,1/5/13,982,0,720,1,loss,-1
3831991,PO1,domestic_league,2012,13. Matchday,1/5/13,2995,1,336,0,win,1
3831992,PO1,domestic_league,2012,13. Matchday,1/5/13,4750,1,2425,0,win,1
3831993,PO1,domestic_league,2012,12. Matchday,1/23/13,720,3,1085,0,win,3
3831994,PO1,domestic_league,2012,12. Matchday,12/16/12,2420,1,2995,2,loss,-1
3831995,PO1,domestic_league,2012,13. Matchday,1/5/13,2420,0,2424,0,tie,0
3831996,PO1,domestic_league,2012,12. Matchday,12/16/12,1465,0,1075,3,loss,-3
3831997,PO1,domestic_league,2012,14. Matchday,1/14/13,1465,1,1436,0,win,1
3831998,PO1,domestic_league,2012,13. Matchday,1/6/13,294,3,1465,1,win,2
3831999,PO1,domestic_league,2012,12. Matchday,12/15/12,336,1,982,1,tie,0
3832000,PO1,domestic_league,2012,12. Matchday,12/15/12,2424,2,4750,2,tie,0
3832001,PO1,domestic_league,2012,11. Matchday,12/10/12,294,3,336,1,win,2
3832002,PO1,domestic_league,2012,12. Matchday,12/15/12,2425,1,1436,3,loss,-2
3832003,PO1,domestic_league,2012,12. Matchday,12/15/12,1301,1,294,4,loss,-3
3832004,PO1,domestic_league,2012,11. Matchday,12/9/12,4750,0,2420,2,loss,-2
3832005,PO1,domestic_league,2012,11. Matchday,12/9/12,982,0,1301,2,loss,-2
3832006,PO1,domestic_league,2012,11. Matchday,12/9/12,1436,2,2424,1,win,1
3832007,PO1,domestic_league,2012,11. Matchday,12/8/12,979,0,720,1,loss,-1
3832008,PO1,domestic_league,2012,11. Matchday,12/7/12,1085,0,1465,3,loss,-3
3832009,PO1,domestic_league,2012,10. Matchday,11/27/12,1301,2,2995,2,tie,0
3832010,PO1,domestic_league,2012,10. Matchday,11/26/12,336,2,979,2,tie,0
3832011,PO1,domestic_league,2012,11. Matchday,12/9/12,2995,0,2425,0,tie,0
3832012,PO1,domestic_league,2012,10. Matchday,11/25/12,2424,2,2990,2,tie,0
3832013,PO1,domestic_league,2012,10. Matchday,11/25/12,2425,5,1085,3,win,2
3832014,PO1,domestic_league,2012,11. Matchday,12/10/12,1075,4,2990,1,win,3
3832015,PO1,domestic_league,2012,10. Matchday,11/25/12,1465,0,982,1,loss,-1
3832016,PO1,domestic_league,2012,10. Matchday,11/23/12,2420,2,1436,2,tie,0
3832017,PO1,domestic_league,2012,9. Matchday,11/12/12,1085,1,1301,1,tie,0
3832018,PO1,domestic_league,2012,9. Matchday,11/11/12,1075,0,336,1,loss,-1
3832019,PO1,domestic_league,2012,9. Matchday,11/11/12,294,1,2425,0,win,1
3832020,PO1,domestic_league,2012,15. Matchday,1/20/13,2424,2,1465,1,win,1
3832021,PO1,domestic_league,2012,9. Matchday,11/11/12,2990,1,720,2,loss,-1
3832022,PO1,domestic_league,2012,9. Matchday,11/11/12,979,0,1465,2,loss,-2
3832023,PO1,domestic_league,2012,14. Matchday,1/13/13,2425,1,2424,0,win,1
3832024,PO1,domestic_league,2012,9. Matchday,11/11/12,1436,0,4750,1,loss,-1
3832025,PO1,domestic_league,2012,9. Matchday,11/9/12,2995,1,2424,0,win,1
3832026,PO1,domestic_league,2012,8. Matchday,11/4/12,336,1,1085,2,loss,-1
3832027,PO1,domestic_league,2012,9. Matchday,11/10/12,982,3,2420,1,win,2
3832028,PO1,domestic_league,2012,8. Matchday,11/4/12,2425,1,979,0,win,1
3832029,PO1,domestic_league,2012,8. Matchday,11/4/12,1436,4,982,2,win,2
3832030,PO1,domestic_league,2012,8. Matchday,11/3/12,2420,0,294,3,loss,-3
3832031,PO1,domestic_league,2012,8. Matchday,11/3/12,2424,1,1075,3,loss,-2
3832032,PO1,domestic_league,2012,10. Matchday,11/25/12,720,2,1075,0,win,2
3832033,PO1,domestic_league,2012,8. Matchday,11/2/12,1301,0,720,5,loss,-5
3832034,PO1,domestic_league,2012,7. Matchday,10/28/12,720,2,1465,1,win,1
3832035,PO1,domestic_league,2012,12. Matchday,12/16/12,2990,2,979,2,tie,0
3832036,PO1,domestic_league,2012,7. Matchday,10/28/12,1075,2,1301,0,win,2
3832037,PO1,domestic_league,2012,7. Matchday,10/27/12,294,3,2424,0,win,3
3832038,PO1,domestic_league,2012,7. Matchday,10/28/12,982,1,2425,2,loss,-1
3832039,PO1,domestic_league,2012,14. Matchday,1/12/13,1301,1,2420,1,tie,0
3832040,PO1,domestic_league,2012,7. Matchday,10/29/12,2990,0,336,0,tie,0
3832041,PO1,domestic_league,2012,7. Matchday,10/26/12,1085,1,2420,2,loss,-1
3832042,PO1,domestic_league,2012,6. Matchday,10/8/12,1301,1,979,0,win,1
3832043,PO1,domestic_league,2012,6. Matchday,10/7/12,2420,2,2990,1,win,1
3832044,PO1,domestic_league,2012,6. Matchday,10/7/12,2425,3,1465,1,win,2
3832045,PO1,domestic_league,2012,6. Matchday,10/7/12,4750,4,1075,4,tie,0
3832046,PO1,domestic_league,2012,6. Matchday,10/7/12,2424,1,982,0,win,1
3832047,PO1,domestic_league,2012,7. Matchday,10/27/12,979,2,4750,2,tie,0
3832048,PO1,domestic_league,2012,7. Matchday,10/27/12,2995,2,1436,0,win,2
3832049,PO1,domestic_league,2012,6. Matchday,10/6/12,1436,1,294,2,loss,-1
3832050,PO1,domestic_league,2012,13. Matchday,1/5/13,1085,2,2990,4,loss,-2
3832051,PO1,domestic_league,2012,5. Matchday,9/30/12,2990,2,1301,0,win,2
3832052,PO1,domestic_league,2012,5. Matchday,9/30/12,1085,1,1436,1,tie,0
3832053,PO1,domestic_league,2012,5. Matchday,9/30/12,982,2,4750,1,win,1
3832054,PO1,domestic_league,2012,8. Matchday,11/4/12,4750,0,2995,0,tie,0
3832055,PO1,domestic_league,2012,5. Matchday,9/29/12,720,2,2425,2,tie,0
3832056,PO1,domestic_league,2012,5. Matchday,9/28/12,1075,2,2420,0,win,2
3832057,PO1,domestic_league,2012,8. Matchday,11/4/12,1465,2,2990,0,win,2
3832058,PO1,domestic_league,2012,4. Matchday,9/24/12,1301,1,1465,3,loss,-2
3832059,PO1,domestic_league,2012,4. Matchday,9/23/12,294,2,2990,2,tie,0
3832060,PO1,domestic_league,2012,6. Matchday,10/7/12,336,0,720,2,loss,-2
3832061,PO1,domestic_league,2012,5. Matchday,9/29/12,1465,2,336,2,tie,0
3832062,PO1,domestic_league,2012,4. Matchday,9/23/12,4750,0,1085,1,loss,-1
3832063,PO1,domestic_league,2012,5. Matchday,9/28/12,294,2,2995,1,win,1
3832064,PO1,domestic_league,2012,4. Matchday,9/22/12,1436,0,720,4,loss,-4
3832065,PO1,domestic_league,2012,4. Matchday,9/21/12,2420,1,979,0,win,1
3832066,PO1,domestic_league,2012,3. Matchday,9/16/12,336,1,1301,1,tie,0
3832067,PO1,domestic_league,2012,4. Matchday,9/23/12,2995,3,982,3,tie,0
3832068,PO1,domestic_league,2012,3. Matchday,9/2/12,2990,0,2425,0,tie,0
3832069,PO1,domestic_league,2012,3. Matchday,9/2/12,1075,0,2995,2,loss,-2
3832070,PO1,domestic_league,2012,3. Matchday,9/2/12,1085,0,2424,0,tie,0
3832071,PO1,domestic_league,2012,5. Matchday,9/30/12,979,3,2424,4,loss,-1
3832072,PO1,domestic_league,2012,3. Matchday,9/1/12,720,3,4750,2,win,1
3832073,PO1,domestic_league,2012,3. Matchday,9/1/12,1465,2,2420,2,tie,0
3832074,PO1,domestic_league,2012,2. Matchday,8/27/12,2425,1,336,0,win,1
3832075,PO1,domestic_league,2012,2. Matchday,8/26/12,294,5,1085,0,win,5
3832076,PO1,domestic_league,2012,2. Matchday,8/26/12,2424,0,1301,0,tie,0
3832077,PO1,domestic_league,2012,2. Matchday,8/26/12,2995,1,1465,1,tie,0
3832078,PO1,domestic_league,2012,3. Matchday,9/2/12,979,1,1436,1,tie,0
3832079,PO1,domestic_league,2012,2. Matchday,8/25/12,2420,0,720,4,loss,-4
3832080,PO1,domestic_league,2012,2. Matchday,8/25/12,1436,1,1075,3,loss,-2
3832081,PO1,domestic_league,2012,2. Matchday,8/24/12,4750,1,2990,1,tie,0
3832082,PO1,domestic_league,2012,1. Matchday,8/20/12,2990,3,1436,3,tie,0
3832083,PO1,domestic_league,2012,6. Matchday,10/7/12,2995,0,1085,0,tie,0
3832084,PO1,domestic_league,2012,1. Matchday,8/19/12,979,1,2995,1,tie,0
3832085,PO1,domestic_league,2012,1. Matchday,8/19/12,1085,2,982,2,tie,0
3832086,PO1,domestic_league,2012,10. Matchday,11/24/12,4750,0,294,2,loss,-2
3832087,PO1,domestic_league,2012,1. Matchday,8/18/12,1075,2,294,2,tie,0
3832088,PO1,domestic_league,2012,1. Matchday,8/18/12,1301,1,2425,0,win,1
3832089,PO1,domestic_league,2012,4. Matchday,9/24/12,2424,1,336,2,loss,-1
3832090,PO1,domestic_league,2012,1. Matchday,8/17/12,1465,1,4750,2,loss,-1
3832091,PO1,domestic_league,2012,2. Matchday,8/26/12,982,1,979,3,loss,-2
3832092,PO1,domestic_league,2012,1. Matchday,8/19/12,720,0,2424,0,tie,0
3832093,PO1,domestic_league,2012,4. Matchday,9/23/12,2425,1,1075,4,loss,-3
3832094,PO1,domestic_league,2012,3. Matchday,9/2/12,982,0,294,3,loss,-3
3832095,PO1,domestic_league,2012,1. Matchday,8/19/12,336,0,2420,0,tie,0
3832096,GR1,domestic_league,2012,30. Matchday,4/21/13,5219,1,7185,2,loss,-1
3832097,GR1,domestic_league,2012,30. Matchday,4/21/13,2672,0,21957,2,loss,-2
3832098,IT1,domestic_league,2012,38. Matchday,5/19/13,410,5,46,2,win,3
3832099,IT1,domestic_league,2012,38. Matchday,5/19/13,130,3,458,1,win,2
3832100,EL,international_cup,2012,Qualifying Round 1st leg,8/23/12,40,0,159,0,tie,0
3832101,SCI,other,2012,Final,8/11/12,6195,2,506,4,loss,-2
3832102,EL,international_cup,2012,Qualifying Round 1st leg,8/23/12,383,5,1004,0,win,5
3832103,CL,international_cup,2012,Group H,12/5/12,141,2,1075,1,win,1
3832104,CL,international_cup,2012,Group H,11/20/12,1075,1,7769,3,loss,-2
3832105,CL,international_cup,2012,Group H,12/5/12,7769,1,985,0,win,1
3832106,DK1,domestic_league,2012,33. Matchday,5/20/13,1177,3,173,3,tie,0
3832107,CL,international_cup,2012,Group H,11/20/12,985,0,141,1,loss,-1
3832108,DK1,domestic_league,2012,33. Matchday,5/20/13,5817,1,190,1,tie,0
3832109,KLUB,other,2012,Quarter-Finals,12/9/12,2407,3,3535,1,win,2
3832110,DK1,domestic_league,2012,33. Matchday,5/20/13,678,2,865,3,loss,-1
3832111,USC,other,2012,Final,8/31/12,13,4,631,1,win,3
3832112,KLUB,other,2012,Qualifying Round,12/6/12,11391,0,2697,1,loss,-1
3832113,TR1,domestic_league,2012,34. Matchday,5/19/13,589,1,825,3,loss,-2
3832114,CIT,domestic_cup,2012,First Round,8/5/12,27462,1,4331,2,loss,-1
3832115,TR1,domestic_league,2012,34. Matchday,5/19/13,20,2,820,2,tie,0
3832116,TR1,domestic_league,2012,34. Matchday,5/19/13,2381,0,2292,0,tie,0
3832117,TR1,domestic_league,2012,34. Matchday,5/18/13,449,0,141,2,loss,-2
3832118,TR1,domestic_league,2012,34. Matchday,5/18/13,10484,2,6890,1,win,1
3832119,KLUB,other,2012,Semi-Finals,12/12/12,199,1,7,0,win,1
3832120,TR1,domestic_league,2012,34. Matchday,5/18/13,36,2,1506,3,loss,-1
3832121,TR1,domestic_league,2012,33. Matchday,5/13/13,6890,3,449,4,loss,-1
3832122,KLUB,other,2012,Quarter-Finals,12/9/12,7,2,2697,1,win,1
3832123,TR1,domestic_league,2012,33. Matchday,5/13/13,3216,0,19771,1,loss,-1
3832124,TR1,domestic_league,2012,33. Matchday,5/13/13,1506,1,2381,2,loss,-1
3832125,DKP,domestic_cup,2012,Third Round,10/24/12,5817,4,19657,0,win,4
3832126,DKP,domestic_cup,2012,Third Round,10/3/12,3426,3,20995,0,win,3
3832127,DKP,domestic_cup,2012,Third Round,10/3/12,1053,3,5866,1,win,2
3832128,DKP,domestic_cup,2012,Third Round,10/3/12,2414,3,5918,2,win,1
3832129,TR1,domestic_league,2012,34. Matchday,5/17/13,524,2,3216,1,win,1
3832130,DKP,domestic_cup,2012,Third Round,9/26/12,20100,1,33324,3,loss,-2
3832131,DKP,domestic_cup,2012,Third Round,9/26/12,173,7,1894,3,win,4
3832132,DKP,domestic_cup,2012,Third Round,9/26/12,190,3,5776,0,win,3
3832133,DKP,domestic_cup,2012,Third Round,9/26/12,206,3,947,0,win,3
3832134,DKP,domestic_cup,2012,Third Round,10/3/12,23297,2,3732,3,loss,-1
3832135,TR1,domestic_league,2012,34. Matchday,5/19/13,114,0,3205,2,loss,-2
3832136,DKP,domestic_cup,2012,Second Round,8/29/12,5776,2,37554,1,win,1
3832137,KLUB,other,2012,Semi-Finals,12/13/12,631,3,2407,1,win,2
3832138,GRP,domestic_cup,2012,First Round,10/25/12,3062,1,3392,0,win,1
3832139,GRP,domestic_cup,2012,First Round,10/25/12,441,5,3998,4,win,1
3832140,GRP,domestic_cup,2012,First Round,10/25/12,4603,1,3985,0,win,1
3832141,GRP,domestic_cup,2012,First Round,10/25/12,29817,0,21725,2,loss,-2
3832142,GRP,domestic_cup,2012,First Round,10/24/12,47,0,2675,1,loss,-1
3832143,GRP,domestic_cup,2012,First Round,10/24/12,28956,4,3396,1,win,3
3832144,GRP,domestic_cup,2012,First Round,10/24/12,5220,5,35415,6,loss,-1
3832145,GRP,domestic_cup,2012,First Round,10/24/12,1876,3,21613,1,win,2
3832146,GRP,domestic_cup,2012,First Round,10/24/12,9415,0,980,4,loss,-4
3832147,GRP,domestic_cup,2012,First Round,10/24/12,21586,5,35411,3,win,2
3832148,GRP,domestic_cup,2012,First Round,10/24/12,1837,4,2726,3,win,1
3832149,TR1,domestic_league,2012,34. Matchday,5/18/13,19771,2,2323,0,win,2
3832150,GRP,domestic_cup,2012,First Round,10/24/12,3391,5,29808,3,win,2
3832151,GRP,domestic_cup,2012,First Round,10/24/12,5572,4,4599,1,win,3
3832152,GRP,domestic_cup,2012,First Round,10/25/12,3385,2,26973,1,win,1
3832153,GRP,domestic_cup,2012,First Round,10/24/12,6418,1,9083,3,loss,-2
3832154,GRP,domestic_cup,2012,First Round,10/24/12,4602,2,26854,1,win,1
3832155,GRP,domestic_cup,2012,First Round,10/24/12,21941,1,7646,2,loss,-1
3832156,GRP,domestic_cup,2012,First Round,10/24/12,6678,4,9,3,win,1
3832157,GRP,domestic_cup,2012,Second Round,11/1/12,9083,0,3391,2,loss,-2
3832158,GRP,domestic_cup,2012,Second Round,11/1/12,7646,4,980,5,loss,-1
3832159,GRP,domestic_cup,2012,First Round,10/24/12,4011,1,33438,0,win,1
3832160,GRP,domestic_cup,2012,Second Round,10/31/12,4011,0,6678,1,loss,-1
3832161,GRP,domestic_cup,2012,Second Round,10/30/12,5572,1,21586,0,win,1
3832162,GRP,domestic_cup,2012,First Round,10/24/12,3706,0,26619,1,loss,-1
3832163,GRP,domestic_cup,2012,First Round,10/24/12,24773,1,2679,2,loss,-1
3832164,GRP,domestic_cup,2012,Second Round,10/30/12,26619,1,3385,2,loss,-1
3832165,GRP,domestic_cup,2012,3rd round 1st leg,12/13/12,1091,3,35415,1,win,2
3832166,GRP,domestic_cup,2012,3rd round 1st leg,12/13/12,2441,0,3391,0,tie,0
3832167,GRP,domestic_cup,2012,3rd round 1st leg,12/13/12,128,1,32755,1,tie,0
